Length,Date,Diameter,Degree,Thickness,Criteria,Original Thickness,Thickness_Difference
6,01/01/2021,20,99,4.825675220746674,Pass,6,1.1743247792533262
16,01/01/2021,20,200,4.401932293280926,Pass,6,1.5980677067190738
4,01/01/2024,20,18,1.886537250142494,Warn,6,4.113462749857506
40,01/01/2022,20,185,3.32080954088445,Pass,6,2.67919045911555
15,01/01/2023,20,194,2.50820447548126,Pass,6,3.49179552451874
12,01/01/2022,20,96,3.68634881363268,Pass,6,2.31365118636732
38,01/01/2021,20,23,4.954054566675228,Pass,6,1.0459454333247722
13,01/01/2025,20,341,0.536067908146939,Fail,6,5.463932091853061
44,01/01/2020,20,294,5.463049187316909,Pass,6,0.5369508126830906
3,01/01/2025,20,257,0.5855501052129037,Fail,6,5.414449894787096
47,01/01/2023,20,182,2.880194670874461,Pass,6,3.1198053291255388
25,01/01/2024,20,325,1.2109505205540767,Warn,6,4.789049479445923
33,01/01/2025,20,127,0.9053973205417708,Fail,6,5.094602679458229
41,01/01/2025,20,311,0.77354103763445,Fail,6,5.22645896236555
22,01/01/2024,20,279,1.4268743204137957,Warn,6,4.573125679586204
26,01/01/2021,20,321,4.18391639721641,Pass,6,1.81608360278359
26,01/01/2024,20,276,1.6788111063906213,Warn,6,4.321188893609379
36,01/01/2020,20,302,5.727451212624453,Pass,6,0.2725487873755465
24,01/01/2024,20,168,1.4207997273155293,Warn,6,4.579200272684471
49,01/01/2025,20,86,0.0977402662975102,Fail,6,5.90225973370249
17,01/01/2022,20,328,3.505474305094708,Pass,6,2.494525694905292
46,01/01/2023,20,162,2.1591103399510017,Warn,6,3.8408896600489983
25,01/01/2021,20,113,4.915392687391243,Pass,6,1.0846073126087568
33,01/01/2022,20,246,3.422091419075585,Pass,6,2.577908580924415
26,01/01/2024,20,277,1.789424866633535,Warn,6,4.210575133366465
39,01/01/2023,20,187,2.0219771558141275,Warn,6,3.978022844185873
17,01/01/2023,20,227,2.05210904243238,Warn,6,3.94789095756762
20,01/01/2023,20,6,2.4469304575680413,Warn,6,3.5530695424319587
46,01/01/2025,20,134,0.4166765953320546,Fail,6,5.583323404667945
38,01/01/2025,20,165,0.1822650131399967,Fail,6,5.817734986860003
34,01/01/2024,20,253,1.826399028184424,Warn,6,4.173600971815576
41,01/01/2022,20,157,3.8396611301544494,Pass,6,2.1603388698455497
45,01/01/2025,20,131,0.5939932053885846,Fail,6,5.406006794611415
7,01/01/2024,20,316,1.2149105781655356,Warn,6,4.785089421834464
26,01/01/2025,20,337,0.7682874922170555,Fail,6,5.2317125077829445
6,01/01/2024,20,146,1.8209001401835636,Warn,6,4.179099859816437
33,01/01/2021,20,170,4.246809793755406,Pass,6,1.753190206244594
31,01/01/2025,20,216,0.3543217575568889,Fail,6,5.645678242443111
26,01/01/2021,20,58,4.385269633621333,Pass,6,1.6147303663786667
36,01/01/2021,20,67,4.225476118051224,Pass,6,1.7745238819487763
34,01/01/2021,20,43,4.053444189425248,Pass,6,1.946555810574752
24,01/01/2021,20,84,4.16609159564133,Pass,6,1.8339084043586704
18,01/01/2023,20,23,2.6147966542235173,Pass,6,3.3852033457764827
37,01/01/2023,20,43,2.5608817677237914,Pass,6,3.4391182322762086
39,01/01/2024,20,106,1.9581463019629464,Warn,6,4.041853698037054
0,01/01/2022,20,20,3.5136077348462624,Pass,6,2.4863922651537376
32,01/01/2023,20,304,2.0848050250529946,Warn,6,3.915194974947005
24,01/01/2021,20,309,4.272275475040064,Pass,6,1.7277245249599362
23,01/01/2020,20,297,5.358122642696976,Pass,6,0.6418773573030245
37,01/01/2020,20,301,5.327951432584966,Pass,6,0.6720485674150343
7,01/01/2025,20,193,0.5088182944703199,Fail,6,5.49118170552968
49,01/01/2023,20,35,2.3486248008480004,Warn,6,3.651375199152
48,01/01/2025,20,308,0.5200461122151818,Fail,6,5.479953887784818
38,01/01/2025,20,85,0.4032368395131431,Fail,6,5.596763160486857
44,01/01/2020,20,49,5.256314693588997,Pass,6,0.7436853064110034
8,01/01/2023,20,35,2.303066465468269,Warn,6,3.6969335345317305
17,01/01/2022,20,163,3.665525821249279,Pass,6,2.334474178750721
0,01/01/2022,20,93,3.6817510488699288,Pass,6,2.3182489511300712
35,01/01/2021,20,204,4.943406711653973,Pass,6,1.0565932883460274
36,01/01/2021,20,128,4.613979472512003,Pass,6,1.3860205274879966
43,01/01/2023,20,66,2.710604325460528,Pass,6,3.289395674539472
7,01/01/2023,20,1,2.355491305571297,Warn,6,3.644508694428703
20,01/01/2023,20,261,2.602910026183345,Pass,6,3.397089973816655
1,01/01/2025,20,238,0.14314748506892,Fail,6,5.85685251493108
35,01/01/2024,20,358,1.4585126708496237,Warn,6,4.541487329150376
43,01/01/2024,20,109,1.5667056551088052,Warn,6,4.433294344891195
35,01/01/2020,20,1,5.110135931442966,Pass,6,0.889864068557034
33,01/01/2020,20,10,5.303442258264671,Pass,6,0.6965577417353295
33,01/01/2023,20,5,2.8022494222646595,Pass,6,3.1977505777353405
42,01/01/2021,20,19,4.134950128304996,Pass,6,1.865049871695004
24,01/01/2020,20,156,5.462266987512591,Pass,6,0.5377330124874087
22,01/01/2022,20,42,3.09171270811962,Pass,6,2.90828729188038
48,01/01/2021,20,39,4.8613454982175055,Pass,6,1.1386545017824945
34,01/01/2021,20,182,4.678994093843113,Pass,6,1.3210059061568868
29,01/01/2023,20,229,2.344709488997641,Warn,6,3.655290511002359
0,01/01/2022,20,260,3.0876520879033835,Pass,6,2.9123479120966165
11,01/01/2021,20,343,4.340862240235825,Pass,6,1.6591377597641754
21,01/01/2024,20,113,1.5957627610020015,Warn,6,4.404237238997999
29,01/01/2022,20,162,3.5163770334202207,Pass,6,2.4836229665797798
39,01/01/2020,20,285,5.423633323455368,Pass,6,0.576366676544632
36,01/01/2024,20,275,1.6152001411199208,Warn,6,4.384799858880079
36,01/01/2020,20,317,5.553327548278589,Pass,6,0.4466724517214109
49,01/01/2021,20,222,4.9106528241660286,Pass,6,1.0893471758339714
4,01/01/2022,20,152,3.185168408869657,Pass,6,2.8148315911303428
18,01/01/2022,20,271,3.573426371911109,Pass,6,2.4265736280888905
15,01/01/2023,20,155,2.07353422062151,Warn,6,3.92646577937849
22,01/01/2020,20,158,5.228141789805084,Pass,6,0.7718582101949156
20,01/01/2020,20,184,5.651983428396924,Pass,6,0.3480165716030763
22,01/01/2025,20,131,0.205038964931588,Fail,6,5.794961035068412
48,01/01/2025,20,213,0.5503220026859106,Fail,6,5.449677997314089
12,01/01/2020,20,21,5.089876786314261,Pass,6,0.9101232136857388
44,01/01/2022,20,216,3.454450272362457,Pass,6,2.5455497276375425
17,01/01/2021,20,109,4.652479490162401,Pass,6,1.347520509837599
22,01/01/2020,20,94,5.221858369833937,Pass,6,0.7781416301660631
41,01/01/2022,20,91,3.035942164134912,Pass,6,2.9640578358650886
9,01/01/2023,20,117,2.521174044895279,Pass,6,3.478825955104721
4,01/01/2025,20,268,0.9356589276354752,Fail,6,5.064341072364525
13,01/01/2025,20,295,0.3806021111727204,Fail,6,5.61939788882728
14,01/01/2025,20,151,0.2033047059691082,Fail,6,5.796695294030892
40,01/01/2020,20,25,5.432086906339846,Pass,6,0.5679130936601542
7,01/01/2020,20,74,5.64068423848984,Pass,6,0.3593157615101603
31,01/01/2022,20,209,3.757139867573797,Pass,6,2.242860132426204
3,01/01/2023,20,262,2.300427465156311,Warn,6,3.699572534843689
27,01/01/2022,20,322,3.2386864691085107,Pass,6,2.7613135308914893
35,01/01/2023,20,62,2.1233408355048624,Warn,6,3.8766591644951376
20,01/01/2023,20,196,2.758186376699748,Pass,6,3.241813623300252
35,01/01/2022,20,217,3.833404542667357,Pass,6,2.166595457332643
38,01/01/2024,20,101,1.5635359773812487,Warn,6,4.436464022618751
8,01/01/2021,20,343,4.874516703985762,Pass,6,1.125483296014238
19,01/01/2023,20,109,2.679574539886608,Pass,6,3.320425460113392
15,01/01/2025,20,340,0.1852818414786581,Fail,6,5.814718158521342
49,01/01/2025,20,180,0.130691409816257,Fail,6,5.869308590183743
48,01/01/2021,20,285,4.229918222127961,Pass,6,1.770081777872039
11,01/01/2024,20,170,1.3621433479418623,Warn,6,4.6378566520581375
23,01/01/2023,20,234,2.43287095150402,Warn,6,3.56712904849598
23,01/01/2024,20,117,1.1211592487620416,Warn,6,4.878840751237958
15,01/01/2020,20,247,5.387800613288973,Pass,6,0.6121993867110271
13,01/01/2024,20,227,1.3341982871282774,Warn,6,4.665801712871723
8,01/01/2024,20,40,1.639267922150128,Warn,6,4.360732077849872
2,01/01/2022,20,158,3.325480057853282,Pass,6,2.674519942146718
41,01/01/2021,20,341,4.853527959673928,Pass,6,1.1464720403260724
9,01/01/2025,20,93,0.4550212923463999,Fail,6,5.5449787076536
44,01/01/2022,20,6,3.7002513079113815,Pass,6,2.2997486920886185
44,01/01/2022,20,263,3.9615874841307335,Pass,6,2.0384125158692665
2,01/01/2021,20,336,4.304788183762103,Pass,6,1.6952118162378973
15,01/01/2020,20,206,5.661035820342128,Pass,6,0.3389641796578724
6,01/01/2020,20,125,5.967749144901537,Pass,6,0.0322508550984625
35,01/01/2021,20,255,4.75793977284939,Pass,6,1.2420602271506098
38,01/01/2022,20,349,3.483076432731837,Pass,6,2.5169235672681625
27,01/01/2021,20,151,4.543634608078596,Pass,6,1.4563653919214037
6,01/01/2021,20,6,4.532324737298077,Pass,6,1.4676752627019232
15,01/01/2024,20,202,1.385909003435699,Warn,6,4.614090996564301
18,01/01/2020,20,359,5.786202344809791,Pass,6,0.2137976551902092
14,01/01/2022,20,89,3.1764971453751416,Pass,6,2.8235028546248584
30,01/01/2021,20,333,4.806648487031634,Pass,6,1.1933515129683665
36,01/01/2025,20,312,0.8194006986589377,Fail,6,5.180599301341062
27,01/01/2025,20,355,0.9866428109134632,Fail,6,5.013357189086537
27,01/01/2021,20,220,4.102832194389001,Pass,6,1.8971678056109988
1,01/01/2021,20,155,4.380229410496124,Pass,6,1.619770589503876
28,01/01/2022,20,14,3.0243133538297746,Pass,6,2.9756866461702254
23,01/01/2022,20,111,3.237225703790971,Pass,6,2.762774296209029
49,01/01/2020,20,299,5.419184594519784,Pass,6,0.5808154054802159
12,01/01/2023,20,247,2.2536968464564247,Warn,6,3.7463031535435753
29,01/01/2020,20,346,5.7754404769461045,Pass,6,0.2245595230538954
2,01/01/2024,20,123,1.4890866865152237,Warn,6,4.510913313484776
48,01/01/2025,20,238,0.1080570604217152,Fail,6,5.891942939578285
37,01/01/2022,20,340,3.3638872191518887,Pass,6,2.6361127808481117
28,01/01/2024,20,220,1.823910920032195,Warn,6,4.176089079967805
27,01/01/2023,20,125,2.98420158938285,Pass,6,3.0157984106171494
23,01/01/2020,20,310,5.668113007400466,Pass,6,0.331886992599534
3,01/01/2023,20,50,2.124236523896794,Warn,6,3.875763476103206
13,01/01/2023,20,74,2.7739809690284947,Pass,6,3.2260190309715053
7,01/01/2021,20,261,4.62322134878232,Pass,6,1.3767786512176796
0,01/01/2020,20,77,5.466380797864291,Pass,6,0.5336192021357089
28,01/01/2023,20,241,2.1676552377328973,Warn,6,3.832344762267103
39,01/01/2023,20,328,2.0322720857532275,Warn,6,3.967727914246773
37,01/01/2025,20,115,0.4346271525568976,Fail,6,5.565372847443102
26,01/01/2021,20,213,4.0852354730949605,Pass,6,1.9147645269050395
11,01/01/2022,20,52,3.448368353182945,Pass,6,2.5516316468170546
21,01/01/2025,20,319,0.5158844421091127,Fail,6,5.484115557890887
22,01/01/2025,20,9,0.6297614704319896,Fail,6,5.37023852956801
11,01/01/2020,20,5,5.278567802214415,Pass,6,0.7214321977855853
28,01/01/2022,20,11,3.448979388542416,Pass,6,2.5510206114575844
14,01/01/2022,20,119,3.81809545479844,Pass,6,2.18190454520156
46,01/01/2022,20,130,3.4545850463523102,Pass,6,2.5454149536476898
16,01/01/2020,20,85,5.941134264574701,Pass,6,0.0588657354252992
48,01/01/2025,20,325,0.9315296808127842,Fail,6,5.068470319187216
26,01/01/2020,20,1,5.42649696464329,Pass,6,0.5735030353567101
25,01/01/2025,20,255,0.4852183442278077,Fail,6,5.514781655772192
6,01/01/2020,20,320,5.287280535656458,Pass,6,0.7127194643435422
18,01/01/2023,20,293,2.660387427729649,Pass,6,3.339612572270351
26,01/01/2021,20,349,4.956666852541054,Pass,6,1.043333147458946
47,01/01/2023,20,51,2.6617392150041645,Pass,6,3.3382607849958355
33,01/01/2021,20,91,4.171142658787358,Pass,6,1.8288573412126423
42,01/01/2024,20,189,1.5042272057659725,Warn,6,4.495772794234028
25,01/01/2021,20,70,4.436461869208715,Pass,6,1.5635381307912848
38,01/01/2022,20,257,3.154805548987193,Pass,6,2.845194451012807
49,01/01/2024,20,175,1.1039892986520226,Warn,6,4.8960107013479774
9,01/01/2024,20,165,1.3242474540531468,Warn,6,4.675752545946853
6,01/01/2025,20,85,0.3427758715740978,Fail,6,5.657224128425902
16,01/01/2020,20,51,5.339205898583762,Pass,6,0.6607941014162382
46,01/01/2022,20,119,3.268446424564452,Pass,6,2.731553575435548
18,01/01/2020,20,185,5.496182529289689,Pass,6,0.5038174707103114
48,01/01/2023,20,281,2.4465024815623604,Warn,6,3.55349751843764
12,01/01/2021,20,245,4.995889269975742,Pass,6,1.0041107300242578
1,01/01/2021,20,350,4.053818832151098,Pass,6,1.946181167848902
41,01/01/2024,20,266,1.1731610199090197,Warn,6,4.82683898009098
9,01/01/2023,20,208,2.2054045280370085,Warn,6,3.794595471962992
4,01/01/2020,20,27,5.796032274879803,Pass,6,0.2039677251201972
1,01/01/2020,20,279,5.32791948589562,Pass,6,0.6720805141043797
5,01/01/2022,20,186,3.392119520477955,Pass,6,2.607880479522045
35,01/01/2022,20,54,3.5383980860707087,Pass,6,2.4616019139292917
21,01/01/2020,20,354,5.855807811099578,Pass,6,0.1441921889004218
47,01/01/2023,20,165,2.1972072191932224,Warn,6,3.8027927808067776
25,01/01/2025,20,53,0.0631531236729712,Fail,6,5.936846876327029
5,01/01/2025,20,15,0.1531431117482018,Fail,6,5.846856888251798
28,01/01/2024,20,35,1.1900110270826223,Warn,6,4.8099889729173775
7,01/01/2021,20,58,4.1108428410429045,Pass,6,1.8891571589570957
25,01/01/2024,20,172,1.2233355483459023,Warn,6,4.7766644516540975
46,01/01/2024,20,209,1.016664423474876,Warn,6,4.983335576525124
14,01/01/2022,20,285,3.4688577582472018,Pass,6,2.5311422417527982
14,01/01/2024,20,303,1.4013220934420918,Warn,6,4.598677906557908
5,01/01/2022,20,213,3.651715702444625,Pass,6,2.3482842975553755
40,01/01/2020,20,79,5.822125241824588,Pass,6,0.1778747581754123
34,01/01/2022,20,84,3.977172488809465,Pass,6,2.0228275111905347
22,01/01/2020,20,240,5.1955019511429095,Pass,6,0.8044980488570905
3,01/01/2023,20,202,2.0247727441866354,Warn,6,3.975227255813365
47,01/01/2024,20,19,1.787904544151509,Warn,6,4.212095455848491
3,01/01/2020,20,145,5.880423116140339,Pass,6,0.1195768838596613
22,01/01/2020,20,149,5.483044379868158,Pass,6,0.5169556201318422
8,01/01/2024,20,197,1.5460036065236693,Warn,6,4.453996393476331
23,01/01/2021,20,87,4.520432822867838,Pass,6,1.4795671771321617
38,01/01/2025,20,92,0.733806012014151,Fail,6,5.266193987985849
7,01/01/2025,20,253,0.4655067681566436,Fail,6,5.534493231843356
37,01/01/2025,20,343,0.9398761226340504,Fail,6,5.06012387736595
44,01/01/2023,20,115,2.869180168313682,Pass,6,3.130819831686318
49,01/01/2025,20,255,0.971817444926657,Fail,6,5.028182555073343
31,01/01/2021,20,328,4.596248407182175,Pass,6,1.4037515928178248
29,01/01/2023,20,330,2.874428808737388,Pass,6,3.125571191262612
29,01/01/2024,20,227,1.5821533204682634,Warn,6,4.417846679531737
34,01/01/2020,20,17,5.288876397400337,Pass,6,0.7111236025996632
16,01/01/2023,20,15,2.109266475274847,Warn,6,3.890733524725153
8,01/01/2025,20,170,0.996781488122199,Fail,6,5.003218511877801
21,01/01/2021,20,63,4.333701529282379,Pass,6,1.6662984707176207
38,01/01/2022,20,40,3.232193555051745,Pass,6,2.7678064449482545
32,01/01/2025,20,26,0.3155681317620944,Fail,6,5.684431868237906
28,01/01/2022,20,289,3.2452882062450072,Pass,6,2.7547117937549928
23,01/01/2020,20,344,5.0485597454597775,Pass,6,0.9514402545402224
42,01/01/2025,20,342,0.3859740564485374,Fail,6,5.614025943551463
47,01/01/2023,20,8,2.82336077482192,Pass,6,3.1766392251780804
40,01/01/2020,20,199,5.824134206473445,Pass,6,0.1758657935265546
45,01/01/2021,20,158,4.815502760191793,Pass,6,1.1844972398082074
33,01/01/2020,20,70,5.637294118380036,Pass,6,0.3627058816199637
38,01/01/2023,20,44,2.6045592545965945,Pass,6,3.395440745403405
28,01/01/2025,20,178,0.947008536678294,Fail,6,5.052991463321706
33,01/01/2025,20,72,0.9374381126353084,Fail,6,5.062561887364692
3,01/01/2025,20,146,0.9381341802197518,Fail,6,5.061865819780248
34,01/01/2024,20,140,1.165013902796276,Warn,6,4.834986097203724
18,01/01/2024,20,242,1.986361806252349,Warn,6,4.013638193747651
12,01/01/2025,20,96,0.6863488136326801,Fail,6,5.31365118636732
49,01/01/2022,20,316,3.275478232152146,Pass,6,2.724521767847854
46,01/01/2025,20,216,0.8242477909243924,Fail,6,5.175752209075608
44,01/01/2024,20,153,1.244044903718322,Warn,6,4.755955096281678
28,01/01/2022,20,256,3.9026016506512153,Pass,6,2.0973983493487847
41,01/01/2023,20,35,2.906163701011668,Pass,6,3.0938362989883323
31,01/01/2022,20,332,3.267368918619942,Pass,6,2.732631081380058
14,01/01/2021,20,309,4.936226140064463,Pass,6,1.0637738599355373
37,01/01/2024,20,232,1.7252290683684972,Warn,6,4.274770931631503
4,01/01/2024,20,271,1.8266429679653229,Warn,6,4.173357032034677
6,01/01/2023,20,343,2.5140074734936384,Pass,6,3.4859925265063616
46,01/01/2021,20,310,4.097076734681935,Pass,6,1.9029232653180648
15,01/01/2022,20,295,3.5719744949269314,Pass,6,2.4280255050730686
23,01/01/2021,20,93,4.155185812859268,Pass,6,1.844814187140732
17,01/01/2020,20,193,5.6518135319674325,Pass,6,0.3481864680325675
12,01/01/2021,20,134,4.825212086060981,Pass,6,1.174787913939019
23,01/01/2025,20,65,0.9026892972125822,Fail,6,5.097310702787418
46,01/01/2022,20,236,3.800406984259279,Pass,6,2.199593015740721
13,01/01/2025,20,32,0.652231131717528,Fail,6,5.347768868282472
10,01/01/2023,20,251,2.405447583894792,Warn,6,3.5945524161052083
20,01/01/2022,20,143,3.322012228548717,Pass,6,2.677987771451283
0,01/01/2023,20,314,2.564469462554783,Pass,6,3.435530537445217
37,01/01/2024,20,21,1.642748025117701,Warn,6,4.357251974882299
29,01/01/2020,20,211,5.2472960970913896,Pass,6,0.7527039029086104
49,01/01/2020,20,239,5.610217473261754,Pass,6,0.3897825267382462
37,01/01/2025,20,108,0.1923613029738815,Fail,6,5.807638697026119
37,01/01/2023,20,48,2.9881818202465507,Pass,6,3.0118181797534493
0,01/01/2025,20,142,0.9709766030289568,Fail,6,5.029023396971043
47,01/01/2022,20,11,3.3490427495284214,Pass,6,2.6509572504715786
29,01/01/2024,20,262,1.4275575952182606,Warn,6,4.572442404781739
25,01/01/2023,20,168,2.4551656363671537,Warn,6,3.5448343636328463
47,01/01/2022,20,64,3.958892258194117,Pass,6,2.041107741805884
35,01/01/2024,20,200,1.261027669734915,Warn,6,4.738972330265085
25,01/01/2020,20,122,5.197752519943112,Pass,6,0.802247480056888
41,01/01/2021,20,183,4.850808594726562,Pass,6,1.149191405273438
29,01/01/2023,20,267,2.6958487394344437,Pass,6,3.3041512605655567
2,01/01/2025,20,168,0.5452771703667132,Fail,6,5.454722829633287
3,01/01/2020,20,117,5.986584636088639,Pass,6,0.0134153639113607
17,01/01/2021,20,51,4.790989038972941,Pass,6,1.209010961027059
34,01/01/2025,20,281,0.3618725930280204,Fail,6,5.63812740697198
3,01/01/2021,20,199,4.26155118874358,Pass,6,1.7384488112564205
20,01/01/2022,20,95,3.9414982671987273,Pass,6,2.0585017328012727
0,01/01/2020,20,312,5.083804684032526,Pass,6,0.9161953159674736
33,01/01/2021,20,88,4.775118061887188,Pass,6,1.2248819381128122
34,01/01/2020,20,186,5.770934846275615,Pass,6,0.2290651537243855
31,01/01/2023,20,279,2.086189305311261,Warn,6,3.913810694688739
46,01/01/2021,20,178,4.611967124016928,Pass,6,1.3880328759830718
41,01/01/2021,20,239,4.583186380524962,Pass,6,1.4168136194750378
2,01/01/2020,20,20,5.67105718309758,Pass,6,0.32894281690242
19,01/01/2021,20,81,4.716722882678443,Pass,6,1.283277117321557
34,01/01/2020,20,333,5.066201061057279,Pass,6,0.9337989389427211
28,01/01/2020,20,157,5.590834585280523,Pass,6,0.4091654147194772
47,01/01/2024,20,272,1.6411576505433674,Warn,6,4.358842349456633
9,01/01/2022,20,239,3.647299996566219,Pass,6,2.352700003433781
23,01/01/2023,20,305,2.570662432910892,Pass,6,3.4293375670891084
43,01/01/2023,20,351,2.9256000586869053,Pass,6,3.0743999413130947
42,01/01/2023,20,165,2.971033377484239,Pass,6,3.028966622515761
48,01/01/2024,20,298,1.809432662009531,Warn,6,4.190567337990469
43,01/01/2022,20,193,3.203647508669383,Pass,6,2.796352491330617
21,01/01/2025,20,192,0.3382513479673799,Fail,6,5.66174865203262
37,01/01/2023,20,340,2.3638872191518887,Warn,6,3.6361127808481113
48,01/01/2024,20,266,1.931099792806036,Warn,6,4.068900207193964
18,01/01/2025,20,35,0.6295191884301472,Fail,6,5.370480811569853
23,01/01/2025,20,150,0.7530925073534576,Fail,6,5.246907492646542
48,01/01/2025,20,1,0.8970232231232584,Fail,6,5.102976776876742
18,01/01/2023,20,286,2.1697729619444592,Warn,6,3.8302270380555408
46,01/01/2021,20,299,4.332124199309583,Pass,6,1.6678758006904175
2,01/01/2025,20,155,0.7904044868006652,Fail,6,5.209595513199335
29,01/01/2025,20,121,0.8186761925700559,Fail,6,5.181323807429944
16,01/01/2024,20,310,1.273194799325834,Warn,6,4.726805200674166
17,01/01/2025,20,266,0.8977357788087712,Fail,6,5.102264221191229
45,01/01/2024,20,98,1.649147451908444,Warn,6,4.350852548091556
44,01/01/2022,20,253,3.282255653416132,Pass,6,2.717744346583868
34,01/01/2023,20,176,2.292312582314204,Warn,6,3.707687417685796
27,01/01/2021,20,244,4.544251214956894,Pass,6,1.455748785043106
19,01/01/2021,20,88,4.508118705397427,Pass,6,1.4918812946025728
37,01/01/2023,20,8,2.023590367327591,Warn,6,3.976409632672409
37,01/01/2022,20,285,3.728663807883482,Pass,6,2.271336192116518
9,01/01/2022,20,262,3.339117820790173,Pass,6,2.6608821792098265
36,01/01/2022,20,264,3.440032676178129,Pass,6,2.559967323821871
21,01/01/2024,20,295,1.2509217332407143,Warn,6,4.749078266759286
33,01/01/2023,20,188,2.830501333840989,Pass,6,3.1694986661590114
41,01/01/2024,20,167,1.6114239460516533,Warn,6,4.388576053948347
29,01/01/2021,20,251,4.584335556951283,Pass,6,1.4156644430487173
20,01/01/2025,20,48,0.7850599029594898,Fail,6,5.21494009704051
22,01/01/2021,20,58,4.626184123247192,Pass,6,1.3738158767528077
24,01/01/2022,20,289,3.132253735912639,Pass,6,2.867746264087361
35,01/01/2024,20,106,1.4812731222557156,Warn,6,4.518726877744284
15,01/01/2022,20,242,3.9510935979607824,Pass,6,2.0489064020392176
3,01/01/2020,20,161,5.429867073019247,Pass,6,0.5701329269807527
20,01/01/2020,20,99,5.039407094474195,Pass,6,0.9605929055258048
22,01/01/2025,20,81,0.711502240920991,Fail,6,5.288497759079009
38,01/01/2020,20,133,5.9186989360983935,Pass,6,0.0813010639016065
14,01/01/2024,20,335,1.914451992490818,Warn,6,4.085548007509182
7,01/01/2021,20,341,4.835363236726167,Pass,6,1.1646367632738333
22,01/01/2020,20,21,5.136226146206728,Pass,6,0.8637738537932718
28,01/01/2025,20,91,0.8825491241551084,Fail,6,5.117450875844892
26,01/01/2022,20,56,3.142938018105844,Pass,6,2.857061981894156
11,01/01/2020,20,256,5.607851346355587,Pass,6,0.392148653644413
3,01/01/2023,20,234,2.843040366802719,Pass,6,3.156959633197281
24,01/01/2024,20,181,1.1791452175488557,Warn,6,4.8208547824511445
6,01/01/2024,20,218,1.9018057298608024,Warn,6,4.098194270139198
19,01/01/2024,20,335,1.3016612778816672,Warn,6,4.698338722118333
48,01/01/2020,20,167,5.938141647300688,Pass,6,0.0618583526993123
7,01/01/2024,20,334,1.7852800131863038,Warn,6,4.214719986813696
29,01/01/2025,20,191,0.4646534824732686,Fail,6,5.535346517526731
44,01/01/2022,20,183,3.050508459179108,Pass,6,2.949491540820892
16,01/01/2024,20,176,1.133497402104954,Warn,6,4.866502597895046
36,01/01/2025,20,59,0.0515617743306702,Fail,6,5.94843822566933
32,01/01/2020,20,71,5.851103751494377,Pass,6,0.1488962485056228
21,01/01/2025,20,193,0.2554495737732178,Fail,6,5.744550426226782
33,01/01/2025,20,71,0.5194159612998108,Fail,6,5.480584038700189
19,01/01/2022,20,236,3.5283061668231266,Pass,6,2.4716938331768734
32,01/01/2023,20,359,2.247462731713134,Warn,6,3.752537268286866
48,01/01/2023,20,331,2.789757856469744,Pass,6,3.210242143530256
4,01/01/2025,20,288,0.1651624482479494,Fail,6,5.8348375517520505
2,01/01/2021,20,133,4.318329829728531,Pass,6,1.6816701702714694
47,01/01/2025,20,222,0.7311907818182739,Fail,6,5.268809218181726
30,01/01/2024,20,185,1.562993566543227,Warn,6,4.437006433456773
7,01/01/2025,20,282,0.8471248417214472,Fail,6,5.152875158278553
38,01/01/2021,20,228,4.2455961220249225,Pass,6,1.7544038779750777
20,01/01/2023,20,152,2.3907472822385563,Warn,6,3.609252717761444
3,01/01/2025,20,219,0.8245179692571956,Fail,6,5.175482030742804
40,01/01/2022,20,81,3.03330708416424,Pass,6,2.96669291583576
9,01/01/2025,20,148,0.1890307239489281,Fail,6,5.810969276051072
20,01/01/2025,20,339,0.6232905882559594,Fail,6,5.376709411744041
42,01/01/2023,20,166,2.0529160001108213,Warn,6,3.9470839998891782
36,01/01/2020,20,175,5.110349100645768,Pass,6,0.8896508993542316
32,01/01/2024,20,274,1.888301516419005,Warn,6,4.111698483580995
24,01/01/2023,20,322,2.8928885201263617,Pass,6,3.1071114798736383
12,01/01/2024,20,271,1.25901792174065,Warn,6,4.74098207825935
37,01/01/2023,20,20,2.2490360966461296,Warn,6,3.7509639033538704
49,01/01/2021,20,278,4.578250643313738,Pass,6,1.421749356686262
14,01/01/2022,20,202,3.333478314282427,Pass,6,2.666521685717573
35,01/01/2021,20,23,4.63689133376501,Pass,6,1.3631086662349905
49,01/01/2021,20,246,4.688396946581978,Pass,6,1.311603053418022
10,01/01/2021,20,132,4.575480544779119,Pass,6,1.4245194552208815
36,01/01/2020,20,134,5.9740392671449865,Pass,6,0.0259607328550135
44,01/01/2020,20,12,5.648340063448418,Pass,6,0.3516599365515818
27,01/01/2021,20,293,4.939054185729611,Pass,6,1.0609458142703891
28,01/01/2022,20,206,3.049117119168041,Pass,6,2.9508828808319585
39,01/01/2020,20,211,5.259378228082911,Pass,6,0.7406217719170893
5,01/01/2020,20,18,5.779425388628607,Pass,6,0.2205746113713926
25,01/01/2021,20,13,4.944735516503412,Pass,6,1.055264483496588
16,01/01/2025,20,169,0.7038188586084058,Fail,6,5.296181141391594
6,01/01/2020,20,293,5.465917300516184,Pass,6,0.5340826994838164
25,01/01/2021,20,109,4.11331201221315,Pass,6,1.8866879877868497
7,01/01/2022,20,219,3.119342659296559,Pass,6,2.880657340703441
6,01/01/2023,20,242,2.604210828032833,Pass,6,3.3957891719671665
20,01/01/2020,20,6,5.446930457568041,Pass,6,0.5530695424319587
